M�S;UNIDADE;ADMINISTRACAO REGIONAL;ALVARA;DESCRICAO;TIPO DA CONSTRUCAO;SQL/INCRA;CATEGORIA DE USO;ZONA DE USO;BAIRRO;AREA DA CONSTRUCAO;;PROPRIETARIO;AREA DO TERRENO;;ENDERECO;APROVACAO;FIRMA/DIRIGENTE TECNICO;RESPONSAVEL TECNICO;AUTOR PROJETO;RESPONSAVEL DA FIRMA;NUMERO DE BLOCOS;NUMERO DE UNIDADES;NUMERO DE PAVIMENTOS
Julho;APROV 1;ERMELINO MATARAZZO;2010.28.127-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.111.488.0043-2;R2H-03;Z2;PONTE RASA;717.50;M2;FRANCISCO FERREIRA BRAZ E MERENCIA DE JESUS A. BRAZ;460.00;M2;R JOSE SILVA ALCANTARA FILHO,892;29/07/10;JORGE LUIZ CAPELO;;JORGE LUIZ CAPELO;;001;007;02
Julho;APROV 1;IPIRANGA;2010.25.740-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.049.121.0100-1;R2V-01;Z3-198;VILA VERA;0.00;M2;BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S/A;0.00;M2;R DESCAMPADO,121;09/07/10;BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS S.A.;LUIZ CARLOS SANTOS BISPO;EGC ARQUITETURA LTDA;WILSON MARCHI JUNIOR;;;
Julho;APROV 1;IPIRANGA;2010.28.143-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.040.089.0062-4;R2V-01;Z2;IPIRANGA;0.00;M2;RMF CONSTRUCOES E INCORPORACOES LTDA;0.00;M2;R CIPRIANO BARATA,1963;29/07/10;DISSEI ENGENHARIA E CONSTRUCOES LTDA;ARTUR DISSEI FILHO;JNA ARQUITETOS S/S LTDA;;;;
Julho;APROV 1;ITAQUERA;2010.24.066-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.147.305.0007-4;R2V-01;Z2;ITAQUERA;13109.41;M2;ANTILHAS ARICANDURA EMPREENDIMENTOS IMOBILIARIOS LTDA;5261.46;M2;AV BELARMINO FERREIRA;15/07/10;;;;;001 - 002;058 - 059;10 - 10
Julho;APROV 1;ITAQUERA;2010.26.252-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.114.158.0028-5;R2H-03;Z2;CIDADE ADEMAR;301.86;M2;NELSON DA SILVA E YOSHIKO MUTO;432.60;M2;R ADAIRA,79;15/07/10;EVANDRO PACHECO JANUARIO;;EVANDRO PACHECO JANUARIO;;001;005;02
Julho;APROV 1;ITAQUERA;2010.26.602-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.114.085.0046-8;R2H-03;;ITAQUERA;844.58;M2;PERSONALE CONSTRUTORA E INCORPORADORA LTDA;877.50;M2;R KEN SUGAYA;17/07/10;FABIO GARCIA FIGUEIREDO;;FABIO GARCIA FIGUEIREDO;;001;011;02
Julho;APROV 1;ITAQUERA;2010.27.988-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.114.135.0006-3;R2H-03;Z2;ITAQUERA;367.67;M2;ELAINE ROLIM;520.00;M2;R ROSARIO TUDDA,50;28/07/10;ELIDE DE CASSIA COSTA PONCE;;ELIDE DE CASSIA COSTA PONCE;;001;007;02
Julho;APROV 1;ITAQUERA;2010.28.297-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.114.107.0024-1;R2H-03;Z2;ITAQUERA;369.38;M2;IKUMI OTAGA;440.00;M2;R VENTUROSA,160;30/07/10;OSCAR OTAGA;;OSCAR OTAGA;;001;005;02
Julho;APROV 1;ITAIM PAULISTA;2004.23.924-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.036.019.0037-8;R2V-01;Z3-151;VILA MARIANA;8093.62;M2;CAUCASO CONSTRUTORA LTDA;1302.00;M2;R SAMPAIO VIANNA,176;24/07/10;CAUCASO CONSTRUTORA LTDA;JOSE CARLOS DISTCHEKENIAN ANITABLIAN;ARQUITETO MARCOS FERREIRA GAVIAO E ASSOCIADOS S/S LTDA;;001;088;14
Julho;APROV 1;LAPA;2009.01.659-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.024.025.0045-1;R2V-01;Z3-090;LAPA;5570.07;M2;PAULO GUIMARAES INCORPORACAO IMOBILIARIA;1352.18;M2;R CROATA,385;15/07/10;PAULO GUIMARAES FILHO;;NUCLEO DE PROJETOS ARQUITETURA LTDA;ELIZABETE MACIEL MARTINHO AZEVEDO;001;040;09
Julho;APROV 1;LAPA;2010.25.645-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.023.032.0013-1;R2V-01;Z2;LAPA;0.00;M2;YUNY GTIS VILA ROMANA EMPREENDIMENTOS E PARTICIPACOES LTDA;0.00;M2;R AURELIA,300;08/07/10;STEVEN NAZARIO;;KONIGSBERGER VANNUCCHI-ARQUITETOS ASSOCIADOS LTDA;;;;
Julho;APROV 1;LAPA;2010.26.250-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.023.071.0043-1;R2V-01;Z13-003;LAPA;13397.12;M2;CONSTRUTORA PAULO MAURO E OUTROS;3000.68;M2;R MARCO AURELIO,180;15/07/10;PAULO MAURO;;ISRAEL REWIN;;001;060;17
Julho;APROV 1;LAPA;2010.26.438-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.012.083.0106-3;R2V-01;Z2;PERDIZES;5800.82;M2;ALCA EMPREENDIMENTOS IMOBILIARIOS LTDA;1605.00;M2;R ROMANO SCHIESARI,80;16/07/10;GUILHERME LENCI LAMAS;;OCTAVIO DE SIQUEIRA ARQUITETURA S/S LTDA;OCTAVIO DE SIQUEIRA FERREIRA;001;058;05
Julho;APROV 1;MOOCA;2010.25.566-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.062.172.0307-3;R2V-01;Z3-093;TATUAPE;8428.47;M2;SPE VILELA EMPREENDIMENTOS IMOBILIARIOS LTDA;1247.00;M2;R VILELA,187;07/07/10;CARMO AUGUSTO MEGALE GUARITA;;MCAA ARQUITETOS LTDA;;001;076;20
Julho;APROV 1;MOOCA;2010.25.589-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.062.116.0072-0;R2V-01;Z3-102;TATUAPE;15552.13;M2;BANIF BANCO INTERNACIONAL DO FUNCHAL S.A.;2267.62;M2;R DUARTE DE CARVALHO,185;08/07/10;CONSTRUTORA ADOLPHO LINDENBERG S/A;ADOLPHO LINDENBERG;MCAA ARQUITETOS LTDA;;001;132;23
Julho;APROV 1;MOOCA;2010.25.844-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.062.114.0051-9;R2H-03;Z3-102;TATUAPE;715.08;M2;LUIS ANTONIO GUEDES E OUTROS;485.50;M2;R MARIA EUGENIA,95;13/07/10;ALEX WILLIAM TEIXEIRA;;ALEX WILLIAM TEIXEIRA;;001;007;02
Julho;APROV 1;SAO MIGUEL PAULISTA;2010.25.838-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.112.155.0013-1;R2H-03;Z2;JARDIM HELENA;1216.67;M2;NBS INCORPORADORA LTDA;1500.00;M2;R ANTONIO VIANA,278;13/07/10;IRINEU ANSELMO JUNIOR;;IRINEU ANSELMO JUNIOR;;001 - 002;010 - 004;02 - 02
Julho;APROV 1;PENHA;2010.26.045-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.113.467.0011-6;R2H-03;Z2;ARTUR ALVIM;519.16;M2;CARMEN MATHEUS BENAVIDES;820.00;M2;R JOSE ISSI,85;14/07/10;JORGE LUIZ CAPELO;;JORGE LUIZ CAPELO;;001;012;02
Julho;APROV 1;PENHA;2010.27.304-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.061.026.0178-5;R2V-01;Z4-014;PENHA DE FRANCA;14723.40;M2;NAMOUR INCORPORACAO E CONSTRUCAO LTDA E OUTROS;3113.36;M2;R PDE JOAO,470;22/07/10;NAMOUR INCORPORACAO E CONSTRUCAO LTDA;JAMIL ZAKI NAMOUR;EDUARDO FREUA SOBRINHO;;001;068;19
Julho;APROV 1;PENHA;2010.27.736-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.057.068.0038-3;R2H-03;;VILA MATILDE;1265.31;M2;MAGICA CONSTRUTORA E INCORPORADORA LTDA;720.00;M2;R VINTE E NOVE DE OUTUBRO,614;23/07/10;EVANDRO PACHECO JANUARIO;;EVANDRO PACHECO JANUARIO;;001;010;02
Julho;APROV 1;PENHA;2010.27.993-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.060.260.0051-8;R2H-03;Z2;CANGAIBA;893.78;M2;PIETRO ROMANO E OUTROS;1037.42;M2;R CEL MEIRELES,1112;28/07/10;MICHELE ROMANO;;MICHELE ROMANO;;003;011;02
Julho;APROV 1;PENHA;2010.28.431-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.059.096.0071-0;R2H-03;Z2;PENHA;394.76;M2;CAIO TRESSO MORENO E OUTROS;515.66;M2;R MORENAME,116;31/07/10;ALEX WILLIAM TEIXEIRA;;ALEX WILLIAM TEIXEIRA;;001;008;02
Julho;APROV 1;PENHA;2010.28.436-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.110.490.0038-1;R2H-03;Z2;CANGAIBA;607.92;M2;GIOVANNA LAZZARETTO GIGLIO;451.00;M2;R AMALIA FIGUEIROA,60;31/07/10;DOMINGOS ANTONIO PETILLO;;DOMINGOS ANTONIO PETILLO;;001;006;02
Julho;APROV 1;PINHEIROS / ITAIM BIBI;2008.40.853-03;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.013.006.0551-0;R2V-01;Z2;JARDIM PAULISTA;8873.51;M2;CELTA ADM. PARTICIPACOES E EMPREENDIMENTOS LTDA E OUTRA;2100.00;M2;R OSCAR FREIRE,2239;30/07/10;DANIEL SIBINELLI;;ALEXANDRE MENDONCA MILLEU;;001;096;09
Julho;APROV 1;PINHEIROS / ITAIM BIBI;2010.24.314-01;APOSTILAMENTO DE ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.016.134.0031-4;R2V-01;Z2;ITAIM BIBI;0.00;M2;BERNE EMPREENDIMENTOS IMOBILIARIOS LTDA;0.00;M2;R LEOPOLDO COUTO MAGALHAES,565;15/07/10;;;;;;;
Julho;APROV 1;PINHEIROS / ITAIM BIBI;2010.24.626-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.299.039.0068-4;R2V-01;Z4-052;ITAIM BIBI;11588.60;M2;JOAO SALLES FERREIRA ALVES;1455.00;M2;R S TOME,73;01/07/10;DIALOGO ENGENHARIA E CONSTRUCAO LTDA;EDGARD KARNICK NAHAS;ROBERTO CANDUSSO ARQUITETOS ASSOCIADOS LTDA;;001;132;22
Julho;APROV 1;PINHEIROS / ITAIM BIBI;2010.24.636-00;AUTO DE REGULARIZACAO;PREDIO RESIDENCIAL;00.085.127.0319-9;R301;Z10-011;ITAIM BIBI;35677.60;M2;CONDOMINIO MAHATTAN'S PLACE;5384.64;M2;R NOVA YORK,609;01/07/10;;;;;;;
Julho;APROV 1;PINHEIROS / ITAIM BIBI;2010.24.638-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.081.083.0027-4;R2H-03;Z1-034;PINHEIROS;2480.07;M2;CASA CERDA EMPREENDIMENTO IMOBILIARIO SPE LTDA;1811.20;M2;R BERNARDA LUIZ,206;01/07/10;LUA NITSCHE;;OSVALDO WERTHEIM;;001;005;02
Julho;APROV 1;PINHEIROS / ITAIM BIBI;2010.25.564-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.081.165.0017-1;R2V-01;Z18-020;PINHEIROS;0.00;M2;GAFISA SPE 106 EMPREENDIMENTOS IMOBILIARIOS LTDA;0.00;M2;R FRADIQUE COUTINHO,1459;07/07/10;MARCELO PEREZ CABRAL;;MCAA ARQUITETOS LTDA;;;;
Julho;APROV 1;PINHEIROS / ITAIM BIBI;2010.27.574-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.085.101.0016-0;R2V-01;Z1-027;ITAIM BIBI;0.00;M2;VISTA ALEGRE EMPREENDIMENTOS IMOBILIARIOS S/A;0.00;M2;R MIN LUIZ GALLOTTI,322;24/07/10;ANTONIO CARLOS PENTEADO;;ITAMAR BERESIN-ARQUITETURA E URBANISMO LTDA;;;;
Julho;APROV 1;PINHEIROS / ITAIM BIBI;2010.28.434-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.299.102.0008-0;R2V-01;Z2;ITAIM BIBI;4545.29;M2;TECNOCORP EMPREENDIMENTOS IMOBILIARIOS LTDA;1000.00;M2;R GOMES DE CARVALHO,300;31/07/10;ROBERTO CALIXTO SOUBIHE;;MALUF & CANTON ASSOCIADAS ARQUITETURA LTDA;;001;056;17
Julho;APROV 1;PIRITUBA / JARAGUA;2006.49.775-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.126.267.0438-4;R303;;VL N S DO RETIRO;2369.83;M2;GW EMPREENDIMENTOS IMOBILIARIOS LTDA;0.00;M2;R HORTOLANDIA,99999;15/07/10;;;;;;;
Julho;APROV 1;PIRITUBA / JARAGUA;2010.21.427-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.124.104.0023-9;R2H-03;Z9-052;VL CLARICE;812.61;M2;CESAR BATTESINI;786.70;M2;R JOAO RODRIGUES LEITE,130;21/07/10;JOSE DEOCLECIO BAPTISTA FIORENTINI;;MARILIA GONTIJO DE ALMEIDA REIS;;001;007;03
Julho;APROV 1;PIRITUBA / JARAGUA;2010.24.649-00;AUTO DE REGULARIZACAO;PREDIO RESIDENCIAL;00.126.283.0007-8;R;Z9-051;PIRITUBA;175.12;M2;JOAO POLYDORO;250.00;M2;R SERRA DE MARACAJU,LT7;01/07/10;;;;;;;
Julho;APROV 1;PERUS;2010.25.828-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;6383581226967;R2H-03;;PERUS;570.25;M2;ANTONIO DOS ANJOS SIMOES E EDNA C. MOURA DE OLIVEIRA SIMOES;860.20;M2;R ESTEVAN RIBEIRO RESENDE;13/07/10;SERGIO PIPEK;;SERGIO PIPEK;;001;009;02
Julho;APROV 1;SANTO AMARO;2009.17.233-01;APOSTILAMENTO DE ALVARA DE EXECUCAO DE REFORMA;PREDIO RESIDENCIAL;00.162.001.0001-1;R302;Z6-035;CAMPO GRANDE;0.00;M2;TINER EMPREENDIMENTOS E PARTICIPACOES LTDA;0.00;M2;AV INTERLAGOS,4455;28/07/10;;;;;;;
Julho;APROV 1;SANTO AMARO;2009.51.277-01;APOSTILAMENTO DE ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.087.315.0001-3;R2V-01;Z6-039;SANTO AMARO;0.00;M2;MAC CYRELA EMPREENDIMENTOS IMOBILIARIOS LTDA;0.00;M2;AV DR MARIO VILLAS BOAS RODRIGUES;29/07/10;;;;;;;
Julho;APROV 1;SANTO AMARO;2010.26.056-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.086.377.0091-8;R2H-03;Z1-022;CAMPO BELO;1969.07;M2;DRAXER INVESTIMENTOS E PARTICIPACOES LTDA;2819.16;M2;R TOME PORTES,1207;14/07/10;MISORELLI ARQUITETURA DESIGN LTDA;SERGIO AUGUSTO ALVES MISORELLI;MISORELLI ARQUITETURA DESIGN LTDA;SERGIO AUGUSTO ALVES MISORELLI;005;001;02
Julho;APROV 1;SANTO AMARO;2010.27.974-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.089.039.0028-6;R2V-01;Z2;CAMPO BELO;0.00;M2;LIMOGES INCORPORADORA LTDA;0.00;M2;AV JONIA,515;28/07/10;MARCELO ERNESTO ZARZUR;;ANDRE COMITRE JUNIOR;;;;
Julho;APROV 1;SANTO AMARO;2010.28.298-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO RESIDENCIAL;00.090.468.3703-3;R2V-01;Z2;CAMPO GRANDE;3.00;M2;CONJUNTO RESIDENCIAL MARAJOARA III;10540.61;M2;AV DR SILVA MELO,520;30/07/10;EDUARDO LAURINDO DA SILVA;;EDUARDO LAURINDO DA SILVA;;001;;01
Julho;APROV 1;SE;2010.23.891-01;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.009.070.0441-5;R301;Z10-003;BELA VISTA;18900.88;M2;MAC HOLANDA EMPREENDIMENTOS IMOBILIARIOS LTDA;3320.00;M2;R ARTUR PRADO,433;30/07/10;;;;;001;222;21
Julho;APROV 1;SE;2010.24.662-00;RECONSIDERACAO DE DESPACHO DE AUTO DE REGULARIZACAO;PREDIO COMERCIAL;00.005.022.0180-0;C1.2     - S2.1;;CENTRO;1054.25;M2;HOMEOPATIA DR ALBERTO SEABRA LTDA E OUTROS;270.32;M2;PC DR JOAO MENDES,11;01/07/10;MARY CARMEN VELAZQUEZ GARCIA;;;;;;
Julho;APROV 1;SANTANA;2009.01.954-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.069.034.0019-2;R2V-01;Z2;TUCURUVI;5423.34;M2;C. C. C. INCORPORADORA VILLA INGLESA LTDA;1408.89;M2;AV MAL. EURICO GASPAR DUTRA,1850;13/07/10;OSPE CONSTRUTORA LTDA;JOSE TEIXEIRA DE CARVALHO NETO;ALEXANDRE MENDONCA MILLEU;;001;048;09
Julho;APROV 1;SANTANA;2009.01.954-02;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.069.034.0019-2;R2V-01;Z2;TUCURUVI;5423.34;M2;C. C. C. INCORPORADORA VILLA INGLESA LTDA;1408.89;M2;AV MAL. EURICO GASPAR DUTRA,1850;31/07/10;;;;;001;048;09
Julho;APROV 1;SANTANA;2009.05.201-01;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.072.186.0114-6;R301;Z2;SANTANA;13639.24;M2;PB 500 EMPREENDIMENTOS LTDA E OUTROS;2302.91;M2;R DONA LUIZA TOLLE,130;09/07/10;LUCIANA BASTOS PEREIRA DOS SANTOS;;LUCIANA BASTOS PEREIRA DOS SANTOS;;001;025;27
Julho;APROV 1;SANTANA;2010.12.658-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.068.017.0018-9;R2V-01;Z3-025;PARADA INGLESA;2792.23;M2;RESIDENCIAL VOA 1 SPE EMPRENDIMENTOS IMOBILIARIOS LTDA;612.14;M2;R GUANAPUS,27;29/07/10;;;;;001;028;09
Julho;APROV 1;SANTANA;2010.22.284-01;APOSTILAMENTO DE ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.072.186.0114-6;R301;Z2;SANTANA;0.00;M2;PB 500 EMPREENDIMENTOS LTDA E OUTROS;0.00;M2;R DONA LUIZA TOLLE,130;09/07/10;LUCIANA BASTOS PEREIRA DOS SANTOS;;LUCIANA BASTOS PEREIRA DOS SANTOS;;;;
Julho;APROV 1;SANTANA;2010.25.136-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.071.339.0094-7;R301;Z2;MANDAQUI;0.00;M2;LINS E SILVA SOLUCOES EMPRESARIAIS LTDA;0.00;M2;R CONSEHEIRO MOREIRA DE BARROS,2399;06/07/10;ANTONIO KENZO TERUYA;;MARTA DA SILVA ARDITO;;;;
Julho;APROV 1;SANTANA;2010.25.836-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO RESIDENCIAL;00.073.267.0938-6;R2V-01;Z2;SANTANA;0.00;M2;CONDOMINIO EDIFICIO TUPIGUAES;1049.61;M2;R TUPIGUAES,77;13/07/10;EDILON PEREIRA JUNIOR;;EDILON PEREIRA JUNIOR;;001;;12
Julho;APROV 1;SANTANA;2010.26.599-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.067.161.0008-3;R2V-01;Z3-013;TUCURUVI;0.00;M2;INCORPORADORA E CONSTRUTORA TERRAL ATLANTICA SP LTDA;0.00;M2;R CAPRICHO;17/07/10;ALEXANDRE MENDONCA MILLEU;;ALEXANDRE MENDONCA MILLEU;;;;
Julho;APROV 1;VILA MARIANA;2004.03.362-01;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO RESIDENCIAL;00.041.282.0102-2;R301;Z2;MOEMA;14181.00;M2;DESTINY INCORPORACOES IMOBILIARIAS LTDA;1767.00;M2;R CEL ARTUR DE PAULA FERREIRA,227;09/07/10;CONSTRUTORA ELIAS VICTOR NIGRI LTDA;ELIAS VICTOR NIGRI;ITAMAR BERESIN-ARQUITETURA E URBANISMO LTDA;;001;026;27
Julho;APROV 1;VILA MARIANA;2010.25.113-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO RESIDENCIAL;00.045.045.0040-1;R301;Z2;INDIANOPOLIS;10527.69;M2;AAM EMPREENDIMENTOS IMOBILIARIOS LTDA;1600.00;M2;AV ACOCE,562;06/07/10;CID VINHATE FERRARI FILHO;;ITAMAR BERESIN-ARQUITETURA E URBANISMO LTDA;;001;016;18
Julho;APROV 1;VILA MARIANA;2010.25.133-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE RE- FORMA;PREDIO RESIDENCIAL;00.045.141.0278-4;R2V-01;Z8-CR4 LIND. Z18;SAUDE;34.82;M2;CONDOMINIO EDIFICIO JARDIM DAS ORQUIDEAS;10250.81;M2;AV JOSE MARIA WHITAKER,1069;06/07/10;TARCIO DE ANDRADE JUNIOR;;CRISTIANE SATO;;001;;01
Julho;APROV 1;VILA MARIANA;2010.25.698-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.036.045.0122-9;R2V-01;Z3-151;PARAISO;0.00;M2;ABILIO SOARES EMPREENDIMENTO IMOBILIARIO LTDA;0.00;M2;R ABILIO SOARES,867;09/07/10;CONSTRUTORA R YAZBEK LTDA;RENATO GENIOLI JUNIOR;ITAMAR BERESIN-ARQUITETURA E URBANISMO LTDA;;;;
Julho;APROV 1;VILA MARIANA;2010.25.722-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.047.233.0005-8;R2V-01;Z2;SAUDE;16047.95;M2;CONSTRUTORA TARJAB LTDA;3450.42;M2;R GAL CHAGAS SANTOS,160;09/07/10;CARLOS ALBERTO DE MORAES BORGES;;DEMOSTHENES MAGNO SANTOS;;001;058;17
Julho;APROV 1;VILA MARIANA;2010.26.117-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.039.145.1114-1;R2V-01;Z18-032;VILA MARIANA;5200.74;M2;HARUO ISHIKAWA ENGENHARIA E CONSTRUCOES LTDA;1410.00;M2;R ARMINDA FERNANDES DE ALMEIDA,97;14/07/10;HARUO ISHIKAWA;;RUBIO & LUONGO ARQUITETURA LIMITADA;DEMOSTHENES MAGNO SANTOS;001;064;09
Julho;APROV 1;VILA MARIANA;2010.26.605-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.042.134.0196-0;R2V-01;Z2;VILA MARIANA;0.00;M2;R.A.S. ENGENHARIA E CONSTRUCOES LTDA;0.00;M2;R OUVID PELEJA,543;17/07/10;LUIS FERNANDO AZEVEDO SILVA;;OZEKI E IANAZE ARQUITETOS LTDA;;;;
Julho;APROV 1;VILA PRUDENTE;2010.26.310-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.117.442.0034-2;R2V-01;Z2;PARQUE TOMAZ SARAIVA;39032.31;M2;AK 13 EMPREENDIMENTOS E PARTICIPACOES LTDA;13406.00;M2;R SOLIDONIO LEITE,2489;15/07/10;MARCO ANTONIO FERREIRA CANAES;;EGC ARQUITETURA LTDA;WILSON MARCHI JUNIOR;004;100;13
Julho;APROV 1;VILA PRUDENTE;2010.26.607-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.044.088.0043-0;R2V-01;;VILA PRUDENTE;0.00;M2;QUEBEC INVESTIMENTOS IMOBILIARIOS LTDA.;0.00;M2;R PEDRO DE GODOY,375;17/07/10;TECNISA ENGENHARIA E COMERCIO LTDA;FABIO VILLAS BOAS;RUBIO & LUONGO ARQUITETURA LIMITADA;;;;
Julho;APROV 2;BUTANTA;2010.25.638-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;;00.171.089.0021-0;NR1-04;;JARDIM JUSSARA;0.00;M2;RICARDO OE MAGNANINI E MARCELO OE MAGNANINI;361.00;M2;R CARLOS DE MESQUITA,250;08/07/10;EDSON JOSE SERRA;;EDSON JOSE SERRA;;001;;05
Julho;APROV 2;CAMPO LIMPO;2010.28.134-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;;00.169.221.0063-7;NR3-04;;VILA ANDRADE;22046.29;M2;DOELEN EMPREENDIMENTOS E PARTICIPACOES LTDA;5326.00;M2;AV GIOVANNI GRONCHI,6195;29/07/10;QUEIROZ GALVAO DESENVOLVIMENTO IMOBILIARIO LTDA;CARLOS ROBERTO MORAIS COIMBRA;MCAA ARQUITETOS LTDA;MARCIO CURI;001 - 001;;20 - 04
Julho;APROV 2;ITAIM PAULISTA;2004.39.090-01;APOSTILAMENTO DE AUTO DE REGULARIZACAO;PREDIO COMERCIAL;00.134.519.0020-2;C2.7;Z2;S. MIGUEL PAULISTA;65.34;M2;ORLANDO VAROTTI;873.00;M2;R ITAJUIBE,873;01/07/10;;;;;;;
